PK_UKBaseS,Technology,LAC,CellId,Easting,Northing,CitiLogik_Easting,CitiLogik_Northing
254065,4G,12319,440596,534097,179746,534091,179719
254131,4G,8208,128744202,561387,99057,561361,99138
254135,4G,8208,128596234,565230,105190,565294,105170
254588,3G,310,65196,522901,178947,522822,178761
254601,3G,302,62169,526720,180830,526782,180825
254628,3G,8,63051,520417,151745,521380,152064
254917,2G,56,16272,523720,177996,523658,177828
254935,4G,8201,128854292,532912,107330,532863,107301
255091,3G,6,62040,528304,143046,527206,139899
255097,4G,12299,1535522,541620,174075,541609,174091
255159,3G,310,62933,526745,171233,526690,171259
255182,4G,8208,128651550,560399,103191,560353,103157
255190,4G,8201,128003860,531285,104940,531274,104831
255203,4G,6187,128093982,527622,182298,527594,182280
255205,4G,8201,128003850,531285,104940,531388,104996
255218,4G,24616,845586,558921,146282,558936,146272
255388,3G,302,63397,526435,183207,526359,183256
255426,4G,6162,128222996,562140,172590,562157,172587
255518,3G,881,62932,612444,166476,612329,166304
255549,4G,6162,128222986,562140,172590,562163,172649
255561,3G,965,63294,573847,167621,574231,167565
255940,3G,301,64495,533368,180687,533418,180646
255941,3G,301,64494,533368,180687,533309,180679
255942,3G,301,64493,533368,180687,533390,180750
256065,4G,12296,2025738,532887,167801,532894,167777
256609,3G,310,63414,525845,171740,525812,171667
256695,3G,964,65225,569909,161034,569832,161488
256953,2G,917,16050,530175,118597,530086,118292
257161,3G,310,63319,532370,174909,532470,174859
257165,3G,310,63291,526969,173767,527080,173767
257167,3G,310,63334,521774,176466,521738,176409
257175,3G,302,59898,532504,178019,532418,178047
257182,3G,311,59127,538315,186115,538313,186145
257188,3G,302,58805,533731,182668,533749,182709
257409,3G,964,65393,567117,149910,567534,148209
257504,3G,310,65023,524545,175745,524516,176025
257506,3G,310,65157,524620,177295,524573,177197
257584,2G,42,15533,523740,158120,523859,158487
257685,2G,903,60632,571365,107675,571602,107929
257954,4G,8251,128611604,582466,155293,582570,155262
257955,4G,8251,128611594,582466,155293,582438,155285
258020,3G,305,63973,523763,181922,523842,181928
258074,4G,6150,128103188,531267,185981,531157,186030
258075,4G,6148,128092446,555783,178514,555853,178493
258103,3G,310,65075,535459,172753,535346,172866
258425,3G,311,60548,534649,179515,534731,179522
258468,3G,302,64391,530388,183119,530324,183047
258562,3G,302,62176,526108,180654,526273,180652
258743,4G,6148,128065802,549604,184571,549593,184625
258796,3G,302,63398,526435,183207,526333,183288
258797,3G,302,65136,527170,183540,527294,183554
258798,3G,301,65261,533641,179522,533615,179688
258811,3G,310,64584,524606,178220,524740,178157
258817,4G,12290,225802,540684,171126,540697,171124
258834,4G,12295,267274,544481,175444,544484,175429
258870,3G,881,63467,633616,169870,633444,169871
259013,3G,183,62804,534019,157911,534170,157844
259108,4G,8251,128989972,575825,155307,575805,155336
259133,3G,881,63237,632458,157882,632663,157641
259168,4G,8251,128836362,575927,155787,575920,155755
259181,4G,8201,128844554,525185,105645,525220,105560
259193,4G,8201,128844574,525185,105645,525151,105571
259302,3G,302,32511,534370,181618,534496,181720
259501,3G,310,63364,525638,177420,525606,177252
259502,3G,310,63363,525638,177420,525515,177537
259561,4G,8269,130199060,630213,169181,630176,169125
259638,3G,175,63141,550254,184387,550263,184572
259693,4G,8251,128825610,594100,149498,594171,149408
259694,4G,8251,128825620,594100,149498,594142,149485
259774,4G,12319,1515796,531004,179640,531000,179631
259776,3G,311,57687,541444,177840,541392,177927
259849,3G,302,64685,529553,178261,529389,178232
259975,3G,302,61863,527620,182290,527763,182262
260037,2G,304,5048,559850,165240,562229,165211
260305,3G,301,64276,531860,180910,531839,180924
260339,4G,12290,324638,534040,155720,534052,155734
260340,4G,12290,324884,540004,166057,539993,166004
260484,3G,175,61532,549970,185600,550211,185460
260485,3G,175,62016,544628,174460,544802,174457
260782,3G,965,62968,576563,166562,576502,166717
260799,3G,301,64512,534090,180910,534137,180900
260808,3G,311,59385,533467,184838,533416,184776
260890,3G,310,65203,525670,173435,525924,173434
260891,3G,310,65032,523980,175060,523990,175177
260932,3G,901,64731,561387,99057,561443,99172
260977,4G,8208,130627092,560612,99599,560685,99566
261161,4G,6162,128134410,563262,173623,563203,173693
261298,3G,283,60400,530155,179950,530151,179970
261342,3G,964,65308,572889,156855,572819,157066
261385,4G,8265,128588564,620956,137576,620951,137634
261631,4G,12296,258826,525773,165051,525762,165053
261687,4G,6148,128075550,558094,177763,558069,177737
261913,4G,6150,131481620,529500,184934,529465,184918
261932,3G,301,63134,532458,181330,532451,181306
262083,3G,189,63401,530864,164228,530783,164451
262397,4G,6190,131299348,524462,183978,524487,183983
262504,3G,311,60329,538457,178940,538399,178814
262510,3G,311,60325,537650,179165,537639,179217
262514,3G,302,59902,532937,177435,532895,177352
262515,3G,301,64369,529831,180791,529768,180797
262648,2G,885,61099,573516,154509,573763,154625
262934,3G,964,65262,575799,158061,575600,157812
262949,3GFEMTO,550,65285,528670,177408,528622,177401
262962,3G,7,56286,579571,167957,579610,167788
263284,3G,310,63112,526461,174929,526378,174892
263405,4G,8208,131327508,551801,106859,551759,106463
263537,3G,911,47569,526926,105560,527331,105598
263560,3G,943,65306,581807,110063,581883,110242
263685,3G,183,44029,560500,169495,560937,170429
263752,3G,965,64083,574650,163510,574447,163572
263898,3G,301,64504,533493,181470,533556,181470
264012,3G,943,64687,580098,108859,579717,108797
264214,3G,943,65129,584150,111154,583555,111207
264329,3G,183,37621,540720,167510,540989,168249
264337,3G,943,65345,557950,142630,557883,142645
264353,3G,311,63022,538190,182020,538165,182005
264725,3G,311,60374,538024,183300,538127,183305
264941,3G,311,59800,538943,182162,538906,182253
264993,3G,175,59646,558016,177318,557964,177289
265012,3G,311,59909,539423,179286,539416,179340
265047,3G,311,59058,543165,184747,543075,184862
265048,3G,311,59051,538980,180210,539004,180184
265051,3G,302,58831,533730,182336,533699,182382
265070,3G,311,59904,535689,179127,535681,179021
265072,3G,310,63227,535061,173421,535005,173323
265201,2G,895,13012,626631,167261,626871,167864
265329,3G,965,62955,576563,166562,576092,166548
265446,4G,6187,128090378,531974,184918,531962,184968
265452,4G,6187,128824074,526592,181372,526635,181378
265586,4G,24615,153374,525534,136571,525518,136582
265602,4G,24615,153364,525534,136571,525520,136563
265765,2G,927,5127,622053,150352,622351,148268
265785,3G,311,62130,534025,186014,534015,185928
265872,3G,943,65317,577552,108648,577663,108730
265873,3G,943,65464,581743,112480,579886,115607
265976,3G,183,62840,550450,160450,550528,160039
266422,4G,8269,129310986,617862,166864,617880,166887
266581,3G,311,59079,539205,186377,539338,186300
266619,4G,12296,238602,533302,164381,533361,164330
266622,4G,8251,129755146,571238,157135,571401,157269
266754,3G,881,64166,638804,166261,639043,166255
266755,3G,881,64164,638804,166261,638794,166431
266756,3G,881,64165,638804,166261,638761,165902
266768,2G,895,18709,612444,166476,612400,166616
267154,3G,301,64613,531506,181031,531464,180990
267454,4G,12296,936478,527730,158341,527728,158337
267485,4G,12290,147732,534019,157911,534130,157949
267509,4G,12290,192540,554120,173974,554165,173940
267554,4G,12319,245278,532516,181119,532512,181148
267567,4G,6187,1631498,533731,182668,533722,182674
267574,4G,6150,130538526,531747,185810,531760,185860
267575,4G,6150,130538506,531747,185810,531789,185785
267593,3G,311,58895,543047,179924,543068,179863
267645,3G,911,65450,530025,107206,530147,107032
267659,3G,175,63764,549570,178310,549513,178350
267664,3G,302,61965,532504,178019,532370,178137
267665,3G,301,63285,532516,181119,532465,181083
267675,3G,890,64059,617646,154987,619100,153507
267688,3G,881,63936,622507,162942,623213,163375
267731,3G,310,63768,526762,174220,526707,174349
267900,3G,183,33161,555125,174367,555207,174195
268115,3G,310,65195,522901,178947,522911,179112
268356,2G,316,6780,533018,182284,532986,182092
268447,4G,6157,128268554,540267,184569,540317,184577
268476,4G,8249,130083870,572083,167685,571991,167661
268477,4G,12296,641290,524984,168625,524997,168611
268479,4G,12290,328980,554462,158148,554510,158142
268484,4G,6157,128458004,539402,184727,539384,184694
268493,4G,6157,129477918,538315,186115,538313,186145
268537,4G,6148,128092426,555783,178514,555862,178553
268540,4G,6157,956958,536793,183050,536765,183093
268574,4G,6157,129676308,538477,185318,538567,185322
268620,4G,6157,131299870,538017,184911,537937,184674
268734,3G,964,65141,573516,154509,573211,154699
268743,3G,310,64819,538799,173699,538495,173669
268786,4G,12290,490772,539904,169696,539932,169690
269232,3G,311,60961,537727,182297,537827,182292
269354,2G,895,18663,612444,166476,612353,166338
269410,3G,911,65507,531625,106175,531399,106120
269443,3G,307,63628,530470,186770,530476,186687
269449,3G,189,63286,532110,162387,531959,162261
269457,3G,301,64418,531296,181934,531053,181835
269629,4G,12319,1676052,532068,181553,532050,181553
270021,4G,8249,129049886,577811,168515,577787,168534
270046,4G,12306,391954,528472,178127,528453,178147
270112,4G,8265,130307614,620586,136664,620553,136696
270115,3G,301,65390,532984,181709,532937,181695
270150,4G,24616,1974302,561993,157785,561993,158266
270165,4G,12290,192550,554120,173974,554173,173960
270196,4G,12290,255508,537296,167627,537286,167627
270341,3G,310,63379,539100,175659,538989,175637
270502,4G,12319,245258,532516,181119,532533,181143
270546,4G,8265,128588574,620956,137576,620907,137632
270556,4G,6162,129214730,562040,173530,562093,173538
270565,4G,12319,1390090,533708,181214,533700,181241
270580,4G,6187,12820,530601,182699,530587,182682
270697,4G,8201,128653578,526926,105560,526971,105553
270704,4G,6187,128041738,529665,183490,529612,183539
270856,3G,302,65250,526760,182760,526581,182836
271122,4G,6148,130406942,560113,177732,560056,177747
271171,4G,6187,131420702,526166,183027,526103,183046
271228,3G,311,60449,535308,181269,535275,181255
271330,3G,302,60128,529057,182204,529088,182256
271336,3G,302,60144,525778,181298,525864,181243
271337,3G,302,60143,525778,181298,525757,181198
271338,3G,302,60142,525778,181298,525806,181373
271628,3G,302,64371,533730,182336,533685,182298
271661,3G,881,64055,615179,156415,615192,156629
271687,3G,189,63391,532295,168280,532457,168353
271930,3G,965,64325,592240,162950,592054,163113
272067,3G,901,65431,547140,108160,549278,107549
272226,3G,302,60138,525338,181809,525395,181798
272239,3G,302,59418,530948,181591,531002,181616
272284,3G,301,64466,532516,181119,532469,181174
272289,3G,302,59257,527170,183540,527294,183554
272304,3G,305,64306,524405,181295,524316,181301
272305,3G,302,60136,525338,181809,525310,181897
272426,2G,139,13778,526745,171233,526842,171115
272595,3G,189,61195,529386,167198,529330,167646
272715,3G,310,63185,530327,172961,530345,172876
273006,2G,707,2546,527805,165210,527811,165319
273101,2G,903,6612,574572,107777,575021,108068
273174,4G,24616,1115668,560183,146152,560162,146039
273175,4G,24616,1019914,568141,158346,568125,158286
273193,3G,189,65227,522718,168386,522651,168249
273209,4G,8247,1804818,558529,139644,558527,139625
273379,3G,6,62611,557903,144989,557843,145091
273403,4G,12295,1140234,542751,174505,542790,174555
273406,4G,12295,247562,551356,177956,551354,177993
273426,4G,6157,131442708,542142,185105,542158,185080
273514,4G,12296,198666,533126,166177,533143,166194
273652,2G,903,36,580090,113163,578980,112811
274146,3G,310,63406,522250,175505,522354,175461
274216,3G,189,61196,529386,167198,529254,167125
274217,3G,189,64080,524506,163685,524681,163755
274309,3G,302,62087,530410,182199,530309,182334
274337,3G,310,32469,525638,177420,525515,177537
274533,2G,316,20404,529250,178850,529196,178714
274543,2G,316,25775,529340,180420,529439,180460
275147,3G,302,62174,526108,180654,525958,180781
275406,3G,310,64670,525825,174955,525954,174867
275410,3G,305,65498,523105,183962,522991,183984
275471,3G,881,64628,639223,169241,639287,169010
275508,3G,966,64306,569094,182600,568604,182884
275676,3G,310,63263,525835,172741,525770,172839
275677,3G,310,63264,525835,172741,525732,172737
275692,3G,301,64855,531866,182564,531867,182642
275726,3G,6,63182,566378,158689,565706,158492
275992,3G,311,63023,538190,182020,538142,181925
276000,3G,189,63268,525970,164265,525942,164428
276015,3G,943,65328,581807,110063,581871,110163
276034,3G,911,65531,525185,105645,525177,105513
276057,4G,12296,341524,522718,168386,522698,168384
276090,4G,12296,347146,532972,170777,532981,170773
276091,4G,12290,408606,532069,160448,532067,160459
276095,4G,12296,366878,525347,166668,525364,166662
276097,4G,12290,257556,532485,161092,532474,161082
276108,4G,12296,347166,532972,170777,532969,170791
276118,4G,12297,1157642,524382,174821,524422,174883
276129,4G,12296,242974,521628,166657,521622,166662
276155,4G,12299,205330,539633,181228,539604,181219
276217,4G,24616,322324,544965,145663,544970,145670
276257,4G,12296,1676574,527381,164258,527384,164251
276447,3G,189,63390,532295,168280,532182,168276
276501,3G,311,65510,543736,186256,543935,186130
276862,3G,189,63718,531540,167840,531084,168131
276868,3G,964,63502,569988,154090,571093,153644
277008,4G,12290,1922334,541700,168680,541768,168721
277018,4G,6187,1934346,534493,182376,534503,182390
277026,4G,12290,1922324,541700,168680,541657,168619
277168,3G,302,59957,527288,181506,527300,181574
277176,3G,311,59305,534448,187290,534488,187187
277592,3G,890,63683,631779,141523,631827,141395
277620,3G,311,62422,544493,178967,544592,178930
277622,3G,964,63633,598169,146237,599727,146268
277625,3G,6,62559,553160,156650,553007,156267
277768,3G,189,59989,528860,164217,528996,164223
278032,4G,12319,1528606,532732,180332,532730,180344
278152,4G,6190,128119582,523169,182730,523187,182784
278193,4G,6187,129923614,530388,183119,530324,183070
278227,4G,8251,128836382,575927,155787,575892,155820
278289,4G,8249,130504714,587430,164550,587410,164602
278758,3G,911,65284,526162,105016,526161,105293
278780,3G,310,61145,525054,176532,524940,176533
278814,3G,311,64748,537210,184510,536774,184182
278986,3G,964,65278,575799,158061,575521,157937
279044,3G,183,47404,535774,168040,535933,168024
279094,2G,895,22679,591782,174932,591849,174906
279123,4G,12290,1922314,541700,168680,541778,168695
279211,4G,6187,1934360,534389,182347,534371,182327
279213,4G,6187,1934350,534389,182347,534409,182343
279227,2G,903,22516,548530,99010,548441,99070
279435,4G,8269,129285396,616400,167300,616454,167236
279493,3G,310,65199,537778,173720,537705,173657
279572,3G,881,64080,637620,166460,637385,166325
279598,3G,302,60228,533399,182890,533427,182836
280554,2G,895,3457,636720,170835,636617,170553
280588,4G,12295,1140254,542751,174505,542687,174508
280591,4G,12295,247582,551356,177956,551344,177989
280596,4G,12290,150302,534882,169643,534863,169659
280750,3G,964,64599,577086,156812,577011,156686
280912,4G,6187,317470,534827,182689,534822,182712
281105,4G,8265,131336714,626070,147500,626307,147642
